Date,Open,High,Low,Close
5-May-2009,12159.74,12197.88,11985.88,12131.08,
6-May-2009,12100.69,12272.10,11899.41,11952.75,
7-May-2009,12064.51,12143.95,11981.13,12116.94,
8-May-2009,12092.97,12180.07,11765.06,11876.43,
11-May-2009,11997.37,12026.60,11621.30,11682.99,
12-May-2009,11629.97,12194.63,11625.39,12158.03,
13-May-2009,12201.93,12256.43,11934.44,12019.65,
14-May-2009,11774.04,11935.86,11695.52,11872.91,
15-May-2009,11948.70,12219.54,11948.70,12173.42,
18-May-2009,13479.39,14284.21,13479.39,14284.21,
19-May-2009,14757.82,14930.54,13834.13,14302.03,
20-May-2009,14230.73,14405.51,13976.49,14060.66,
21-May-2009,14043.38,14089.51,13704.43,13736.54,
22-May-2009,13663.54,13936.93,13611.30,13887.15,
25-May-2009,13988.10,14028.06,13819.25,13913.22,
26-May-2009,13929.84,13991.46,13518.79,13589.23,
27-May-2009,13780.41,14122.78,13780.41,14109.64,
28-May-2009,14150.51,14377.23,14078.62,14296.01,
29-May-2009,14319.87,14727.28,14319.87,14625.25,
1-June-2009,14746.51,14906.81,14655.49,14840.63,
2-June-2009,14892.93,14994.31,14608.23,14874.91,
3-June-2009,14902.62,15046.43,14733.59,14870.90,
4-June-2009,14755.08,15026.03,14599.43,15008.68,
5-June-2009,15040.24,15257.30,14993.60,15103.55,
8-June-2009,15153.21,15200.82,14604.23,14665.92,
9-June-2009,14618.98,15161.22,14526.69,15127.00,
10-June-2009,15168.18,15580.81,15168.18,15466.81,
11-June-2009,15517.36,15568.74,15240.73,15411.47,
12-June-2009,15446.82,15600.30,15174.28,15237.94,
15-June-2009,15195.83,15261.03,14807.26,14875.52,
16-June-2009,14788.27,15022.19,14621.97,14957.91,
17-June-2009,14978.50,14996.39,14447.02,14522.84,
18-June-2009,14503.05,14630.73,14188.25,14265.53,
19-June-2009,14321.98,14559.08,14179.77,14521.89,
22-June-2009,14591.28,14668.40,14269.77,14326.22,
23-June-2009,14147.87,14394.19,14016.95,14324.01,
